Date,Close,High,Low,Open,Volume,VIX_Close,fecha,volumen_noticias,sentimiento_promedio,puntuacion_positiva,puntuacion_negativa,polaridad_promedio,volatilidad_sentimiento,uso_primera_persona,Daily_Return,SMA_10,SMA_50,Volatilidad_10d,target_direction
2020-04-02,59.126949310302734,59.18005836764035,57.18847976805371,58.01890828257861,165934000,50.90999984741211,2020-04-02,335,0.502,3.016,2.514,5.53,2.758,22.483,0.016686494527556217,59.07457313537598,69.46323944091797,0.05045570979319769,0
2020-04-03,58.2772216796875,59.31284110700112,57.68819653151743,58.61277240805976,129880000,46.79999923706055,2020-04-03,284,-0.153,2.423,2.576,4.999,2.136,21.748,-0.014371240872851354,59.36836166381836,69.09116821289062,0.04561952861755757,1
2020-04-06,63.36115264892578,63.515646998831215,60.20118292940895,60.568113456600784,201820400,45.2400016784668,2020-04-06,255,0.123,2.827,2.704,5.531,2.421,21.222,0.08723701684307095,60.288106536865236,68.82520721435547,0.05097844874413871,0
2020-04-07,62.62731552124024,65.58934152567265,62.52351377225885,65.37207245676143,202887200,46.70000076293945,2020-04-07,258,0.6,2.951,2.351,5.302,2.354,22.07,-0.011581814676756563,60.59106941223145,68.58965278625489,0.04216221644754368,1
2020-04-08,64.23023986816406,64.54406151460887,63.06184765113024,63.42636197678972,168895200,43.34999847412109,2020-04-08,175,-0.159,2.596,2.756,5.352,2.955,21.659,0.02559465200740063,61.087155151367185,68.3440601348877,0.04238552215612981,1
2020-04-09,64.69373321533203,65.19585671097452,63.89952086210519,64.86513503536223,161834800,41.66999816894531,2020-04-09,204,-0.08,2.921,3.0,5.921,2.874,22.151,0.00721612355985779,61.31769638061523,68.07570625305176,0.03951189347419732,1
2020-04-13,65.96350860595703,66.07214313145124,64.17229133387406,64.77097468626023,131022800,41.16999816894531,2020-04-13,169,0.698,3.001,2.303,5.304,2.302,22.473,0.019627486736598865,61.93351669311524,67.83501182556152,0.03624196412205238,1
2020-04-14,69.29487609863281,69.58456326372355,67.12224446160415,67.59298426311395,194994800,37.7599983215332,2020-04-14,258,0.174,2.799,2.625,5.423,2.175,21.871,0.05050318824876654,62.71180114746094,67.73011161804199,0.03808044271604859,0
2020-04-15,68.66239929199219,69.12106449233013,67.7450688913163,68.17235045630129,131154400,40.84000015258789,2020-04-15,405,0.178,2.96,2.782,5.742,2.392,21.667,-0.009127324302310225,63.439391708374025,67.61665596008301,0.03844785929646474,1
2020-04-16,69.20795440673828,69.5724759670409,68.16026433690568,69.3745233735621,157125200,40.11000061035156,2020-04-16,432,-0.474,2.839,3.313,6.153,3.125,22.586,0.007945471180319297,64.54453506469727,67.46502967834472,0.03124904526406122,0
2020-04-17,68.26891326904297,69.27074378183441,66.83497575491855,68.72516946310567,215250000,38.150001525878906,2020-04-17,368,0.147,2.777,2.63,5.407,2.563,22.515,-0.013568398975882578,65.45873146057129,67.28209938049316,0.032812928831309894,0
2020-04-20,66.85188293457031,67.99854979022932,66.83257389218826,67.09811926901436,130015200,43.83000183105469,2020-04-20,169,0.168,3.114,2.946,6.061,3.566,20.984,-0.020756597206817107,66.31619758605957,67.05271797180175,0.033501760490790455,0
2020-04-21,64.78544616699219,66.92911009651182,64.07571939662287,66.69494844279068,180991600,45.40999984741211,2020-04-21,198,0.132,2.438,2.306,4.744,2.767,20.697,-0.030910674118193482,66.45862693786621,66.80329963684082,0.024566785520640996,1
2020-04-22,66.6515121459961,67.0860355273564,65.71003990834832,66.05041238241853,116862400,41.97999954223633,2020-04-22,225,-0.867,2.416,3.283,5.699,3.26,22.106,0.028803783710833697,66.8610466003418,66.58386375427246,0.02530415424655957,0
2020-04-23,66.3932113647461,68.0154433517939,66.35458591659604,66.59598944224571,124814400,41.380001068115234,2020-04-23,247,-1.005,1.972,2.977,4.948,2.917,20.912,-0.003875392664523636,67.07734375,66.36862892150879,0.024542091313107466,1
2020-04-24,68.30994415283203,68.31960235496462,66.86876505886688,66.91704870248016,126161200,35.93000030517578,2020-04-24,221,-1.699,2.044,3.743,5.787,3.117,23.101,0.028869409216492503,67.43896484375,66.15508338928223,0.02581994239555397,1
2020-04-27,68.3582534790039,68.68897519756469,67.58093367390491,68.02752439339068,117087600,33.290000915527344,2020-04-27,185,-0.883,2.365,3.248,5.613,2.429,21.291,0.0007072078124348291,67.67843933105469,65.95375328063965,0.025379593048070512,0
2020-04-28,67.25020599365234,69.00038194653797,67.15847882168735,68.81932926175669,112004800,33.56999969482422,2020-04-28,236,0.058,2.918,2.86,5.777,2.497,22.404,-0.016209417721473773,67.47397232055664,65.72987602233887,0.019941933988155636,1
2020-04-29,69.45903778076172,69.92736120107678,68.53204914375017,68.73482721743544,137280800,31.229999542236328,2020-04-29,291,0.004,2.859,2.855,5.714,1.931,21.752,0.03284498172864869,67.55363616943359,65.57890251159668,0.022692417689526807,1
2020-04-30,70.92434692382812,71.10057413486881,69.60870223992275,69.99735834734561,183064000,34.150001525878906,2020-04-30,305,-0.386,2.352,2.738,5.09,2.041,21.03,0.02109601845754705,67.72527542114258,65.43492958068848,0.023482149678212987,0
2020-05-01,69.78251647949219,72.17965163700352,69.00519685948858,69.1017567929507,240616800,37.18999862670898,2020-05-01,319,-1.821,2.274,4.094,6.368,3.166,20.63,-0.016099273294151728,67.8766357421875,65.28414924621582,0.023689692990975564,1
2020-05-04,70.76985168457031,70.89779524622708,69.11865261133845,69.80665406694762,133568000,35.970001220703125,2020-05-04,360,1.571,3.458,1.886,5.344,3.049,22.25,0.014148747492766178,68.2684326171875,65.18811912536621,0.02242889834237274,1
2020-05-05,71.83203887939453,72.66246767070962,71.08368641004002,71.2285300116976,147751200,33.61000061035156,2020-05-05,320,0.491,2.757,2.266,5.024,2.153,22.114,0.015009035197057097,68.97309188842773,65.18512596130371,0.018382173081743516,1
2020-05-06,72.57313537597656,73.20319497472518,72.14826285856589,72.53209353947886,142333600,34.119998931884766,2020-05-06,190,0.488,2.644,2.156,4.8,2.186,22.391,0.010317074499671675,69.56525421142578,65.24571846008301,0.017233877464214727,1
2020-05-07,73.32390594482422,73.66911859215423,72.89662434827942,73.19837876119128,115215200,31.440000534057617,2020-05-07,209,0.41,2.727,2.317,5.045,2.209,21.64,0.010345020439838759,70.2583236694336,65.2992618560791,0.016659822999490956,1
2020-05-08,75.06915283203125,75.12240567761269,73.65554057031774,73.9823190597041,133838400,27.979999542236328,2020-05-08,281,0.145,2.618,2.473,5.09,2.227,22.038,0.02380188104709413,70.93424453735352,65.4800707244873,0.016092991407338053,1
2020-05-11,76.25035858154297,76.7441494175839,74.36957144120983,74.57774424961227,145946400,27.56999969482422,2020-05-11,310,-1.886,1.902,3.788,5.69,3.522,21.827,0.01573490181985515,71.72345504760742,65.68527656555176,0.015870825253933428,0
2020-05-12,75.37895965576172,77.38319101183461,75.25793117438776,76.93296121988755,162301200,33.040000915527344,2020-05-12,229,0.179,2.308,2.129,4.437,2.047,22.068,-0.011428128890034861,72.53633041381836,65.75018043518067,0.015005127341163787,0
2020-05-13,74.46881103515625,76.47788793234099,73.39407770388901,75.55806719087377,200622400,35.279998779296875,2020-05-13,190,0.123,2.65,2.527,5.177,2.413,22.592,-0.012074305943752806,73.03730773925781,65.842699508667,0.014650255691996811,1
2020-05-14,74.92633056640625,74.98684482021679,72.98745151047878,73.7087840752181,158929200,32.61000061035156,2020-05-14,221,-0.028,2.939,2.967,5.906,3.139,22.084,0.006143773814704989,73.43750610351563,65.8795761871338,0.013799730819844239,0
2020-05-15,74.48336029052734,74.52935171327063,72.6679327201148,72.70182424718615,166348400,31.88999938964844,2020-05-15,557,-1.451,1.874,3.325,5.199,2.295,22.284,-0.005912077537098992,73.90759048461913,65.95500495910645,0.012317066062661646,1
2020-05-18,76.23828125,76.61105115017922,75.11514045510178,75.80500447840275,135178400,29.299999237060547,2020-05-18,343,-1.748,2.005,3.753,5.758,3.008,20.961,0.023561248480566288,74.45443344116211,66.08431373596191,0.013279349646407809,0
2020-05-19,75.7977294921875,77.0999898949941,75.76626090152799,76.25521336264156,101729600,30.530000686645508,2020-05-19,411,0.174,2.853,2.679,5.531,2.894,22.372,-0.005778616078290666,74.8510025024414,66.31518074035644,0.013605006196641905,1
2020-05-20,77.2718505859375,77.34204178986873,76.61587086677298,76.65460086911052,111504800,27.989999771118164,2020-05-20,292,0.0,2.46,2.46,4.919,2.403,21.886,0.01944809037983042,75.3208740234375,66.48297630310059,0.0142571674202091,0
2020-05-21,76.69577026367188,77.67368271832201,76.45855171857032,77.13389289033314,102688800,29.530000686645508,2020-05-21,177,0.177,2.465,2.289,4.754,2.069,23.224,-0.007455241694062198,75.65806045532227,66.68709678649903,0.01480824756635942,1
2020-05-22,77.18956756591797,77.27186606725144,76.3326836366315,76.43434344951643,81803200,28.15999984741211,2020-05-22,272,-0.141,2.377,2.518,4.895,2.301,22.524,0.006438390286041429,75.87010192871094,67.03241630554199,0.013242273768382712,0
2020-05-26,76.66671752929688,78.4845606060167,76.61104175906425,78.30544078691085,125522000,28.01000022888184,2020-05-26,279,0.246,2.588,2.342,4.929,2.324,21.674,-0.006773584217512174,75.91173782348633,67.2236920928955,0.01271460784101679,1
2020-05-27,77.00077056884766,77.14600628744874,75.78564674344277,76.5239252350835,112945200,27.6200008392334,2020-05-27,359,-0.456,2.567,3.023,5.591,2.379,22.51,0.004357210668672895,76.07391891479492,67.59430046081543,0.012013599004771227,1
2020-05-28,77.0346450805664,78.29092158030248,76.40045688271769,76.6763980387844,133560800,28.59000015258789,2020-05-28,253,-0.324,2.765,3.089,5.854,2.425,22.672,0.0004399243211268278,76.33050231933593,67.91416755676269,0.010968304931975405,0
2020-05-29,76.9595947265625,77.73659554294788,76.60377068012559,77.27668877080987,153532400,27.51000022888184,2020-05-29,137,-0.152,2.647,2.799,5.446,3.113,21.474,-0.0009742415756627265,76.53382873535156,68.26241950988769,0.011004748149300353,1
2020-06-01,77.90604400634766,78.02707250180976,76.78289602270274,76.91360886615988,80791200,28.229999542236328,2020-06-01,225,-1.185,2.614,3.799,6.413,3.628,22.519,0.012298002388758666,76.8760971069336,68.6387255859375,0.010921206093670909,1
2020-06-02,78.26670837402344,78.29091555107586,77.1992361328535,77.6397816394303,87642800,26.84000015258789,2020-06-02,212,0.146,3.037,2.892,5.929,3.45,22.153,0.004629478653111807,77.07893981933594,69.09727302551269,0.00866938355101581,1
2020-06-03,78.69755554199219,78.95898118849432,78.01495316022684,78.58621141173712,104491200,25.65999984741211,2020-06-03,238,-0.889,2.659,3.549,6.208,3.436,22.408,0.005504858667491286,77.36892242431641,69.58795005798339,0.008168427179033105,0
2020-06-04,78.01978302001953,78.81856784791002,77.64701331974175,78.52084258385524,87560400,25.809999465942383,2020-06-04,248,-0.987,2.26,3.247,5.507,2.306,21.978,-0.008612370705860184,77.4437156677246,69.95639198303223,0.006916045822093412,1
2020-06-05,80.24189758300781,80.3024118345787,78.24008880036028,78.26913445919533,137250400,24.520000457763672,2020-06-05,196,-0.506,2.648,3.154,5.802,3.249,22.133,0.028481424543542966,77.7983283996582,70.37584228515625,0.010467617000133416,1
2020-06-08,80.71631622314453,80.75020774515244,79.23009024878114,79.93931540745123,95654400,25.809999465942383,2020-06-08,147,0.153,2.654,2.501,5.155,2.869,22.437,0.005912355694803306,78.15100326538087,70.74240219116211,0.010458552000198535,1
2020-06-09,83.26517486572266,83.65730597576551,80.36533708864444,80.3968056767083,147712400,27.56999969482422,2020-06-09,176,0.699,2.791,2.092,4.884,2.514,21.941,0.031577985243177675,78.81084899902343,71.21159957885742,0.012655492195456074,1
2020-06-10,85.40737915039062,85.87454732273147,83.77349462695621,84.21161714524366,166651600,27.56999969482422,2020-06-10,261,0.645,2.694,2.048,4.742,2.533,21.339,0.025727493974793125,79.65150985717773,71.68950653076172,0.013668005818896496,0
2020-06-11,81.30692291259766,84.9765069301838,81.20526313670851,84.55290729433239,201662400,40.790000915527344,2020-06-11,246,0.631,2.72,2.089,4.809,2.953,21.716,-0.0480105615999834,80.07873764038087,72.08791511535645,0.02301863731168705,1
2020-06-12,82.00888061523438,84.1873928706366,80.9002631844279,83.4418608157305,200146000,36.09000015258789,2020-06-12,324,-2.129,2.651,4.78,7.431,4.393,21.05,0.0086334309243421,80.58366622924805,72.56496231079102,0.022911526381938944,1
2020-06-15,83.02310180664062,83.67423552165188,80.50328834719761,80.66546973617807,138808800,34.400001525878906,2020-06-15,530,-4.152,2.722,6.873,9.595,4.203,22.562,0.012367211743380846,81.09537200927734,73.04288536071778,0.02291344443899594,1
2020-06-16,85.22342681884766,85.4945368687229,83.4418908130573,85.07335265810912,165428800,33.66999816894531,2020-06-16,341,-1.248,2.698,3.946,6.645,3.258,20.717,0.02650256331462475,81.79104385375976,73.58180946350097,0.023731589181221466,0
2020-06-17,85.10482025146484,86.02705683600927,84.98379175074255,85.96654258564811,114406400,33.470001220703125,2020-06-17,222,-0.433,2.68,3.112,5.792,2.964,21.802,-0.001391713192135824,82.43177032470703,74.01668281555176,0.023937576502848452,1
2020-06-18,85.13871002197266,85.55504835135272,84.53114459703605,85.06125001022909,96820400,32.939998626708984,2020-06-18,214,0.379,2.889,2.51,5.398,2.76,21.934,0.00039821211545576496,83.14366302490234,74.4669107055664,0.023401388343837242,0
2020-06-19,84.65216827392578,86.30783714893171,83.54596609025744,85.8430918789263,264476000,35.119998931884766,2020-06-19,293,-0.644,2.11,2.754,4.864,2.276,20.935,-0.005714694854095259,83.58469009399414,74.87534927368164,0.022730402041947168,1
2020-06-22,86.86698913574219,87.00980187063504,84.99830891368086,85.0443003318489,135445200,31.770000457763672,2020-06-22,717,-0.487,2.291,2.779,5.07,2.009,21.43,0.02616378182599499,84.1997573852539,75.31881439208985,0.023645039121445968,1
2020-06-23,88.72116088867188,90.1371959593026,87.68999560053155,88.10875691220691,212155600,31.3700008392334,2020-06-23,668,-0.65,2.408,3.058,5.466,3.086,22.353,0.021344952454059207,84.74535598754883,75.77396743774415,0.022695615251129606,0
2020-06-24,87.155029296875,89.26818923809188,86.78225950639512,88.35079128217394,192623200,33.84000015258789,2020-06-24,251,0.038,2.352,2.314,4.666,2.443,21.615,-0.017652289218375694,84.92012100219726,76.13117050170898,0.02277944956520044,1
2020-06-25,88.31206512451172,88.35079512662277,86.55231359048508,87.3099530977363,137522400,32.220001220703125,2020-06-25,278,-0.06,2.615,2.675,5.291,2.656,21.44,0.013275605974447213,85.62063522338867,76.52416381835937,0.014484641056844631,0
2020-06-26,85.59859466552734,88.42824081207692,85.45093609470156,88.20796811592135,205256800,34.72999954223633,2020-06-26,295,-0.184,2.596,2.779,5.375,2.842,21.317,-0.03072593144729019,85.97960662841797,76.85197662353515,0.019042459441078484,1
2020-06-29,87.5713882446289,87.66579402801841,85.02978953914176,85.50664216317482,130646000,31.780000686645508,2020-06-29,288,-0.763,2.675,3.438,6.113,2.435,24.524,0.02304703233517058,86.4344352722168,77.23802612304688,0.019819054426250923,1
2020-06-30,88.30237579345703,88.58800861953088,87.1405053436716,87.1598666501381,140223200,30.43000030517578,2020-06-30,347,-0.379,2.534,2.913,5.447,2.333,22.165,0.00834733311279856,86.74233016967773,77.66703598022461,0.01846946856259227,0
2020-07-01,88.13536071777344,88.92204587845694,88.08695375546539,88.37984062385425,110737200,28.6200008392334,2020-07-01,266,0.085,2.59,2.505,5.095,2.642,21.449,-0.0018913995708819131,87.04538421630859,78.13403427124024,0.018485471416059794,0
2020-07-02,88.13536071777344,89.67484690422407,88.02160103220285,89.04065881814572,114041600,27.68000030517578,2020-07-02,431,-1.27,2.361,3.632,5.993,3.479,22.112,0.0,87.34504928588868,78.56371124267578,0.01849370395758243,1
2020-07-06,90.49299621582033,90.96016437699367,89.5296068531223,89.56107543992535,118655600,27.940000534057617,2020-07-06,195,0.925,3.063,2.139,5.202,1.879,21.876,0.026750165641194812,87.92913208007812,79.04570693969727,0.01949547387389462,0
2020-07-07,90.21221160888672,91.64760765010688,90.100867472441,90.87060685450932,112424400,29.43000030517578,2020-07-07,296,0.775,2.952,2.177,5.128,2.837,21.564,-0.0031028324696417142,88.26365432739257,79.48375228881837,0.018445044190690308,1
2020-07-08,92.31327056884766,92.34473915860562,91.10056271828748,91.18770707353976,117092000,28.07999992370605,2020-07-08,300,0.162,2.479,2.317,4.797,2.255,20.682,0.02329018347394074,88.62286529541015,79.96285263061523,0.018658029548112774,1
2020-07-09,92.71023559570312,93.25727928434208,91.66454778966232,93.20402645939578,125642800,29.26000022888184,2020-07-09,279,0.517,2.849,2.331,5.18,2.921,21.202,0.00430019459184261,89.17838592529297,80.47205322265626,0.01703037165718156,1
2020-07-10,92.8724136352539,92.93051232943124,91.69602034280253,92.30600122922262,90257200,27.290000915527344,2020-07-10,298,0.293,2.849,2.556,5.405,2.808,21.475,0.0017493002634361154,89.6344207763672,80.9403207397461,0.016897519812879045,0
2020-07-13,92.44397735595705,96.77921853086478,92.23096604261151,94.17468319640058,191649200,32.189998626708984,2020-07-13,244,-2.488,2.344,4.832,7.176,4.919,22.205,-0.004613170504855102,90.31895904541015,81.37071334838868,0.012057298395945056,1
2020-07-14,93.97378540039062,94.16500509879576,90.89482027358297,91.82673375082923,170989200,29.520000457763672,2020-07-14,298,-0.789,2.375,3.165,5.54,2.791,21.862,0.016548487940355905,90.95919876098633,81.85453872680664,0.011294476646998878,1
2020-07-15,94.62007904052734,96.09420527190387,93.42431687945134,95.84488685944432,153198000,27.76000022888184,2020-07-15,489,-1.166,2.866,4.032,6.897,2.537,22.83,0.006877382212316707,91.59096908569336,82.33154327392577,0.011286548893068541,0
2020-07-16,93.4557876586914,94.31024858615012,92.8579065641584,93.49451766571708,110577600,28.0,2020-07-16,392,-0.84,2.32,3.161,5.481,3.041,21.337,-0.012304908151019922,92.12301177978516,82.76401824951172,0.01260098360314944,0
2020-07-17,93.26697540283205,94.06092201052024,92.79496133182224,93.90600938284572,92186800,25.68000030517578,2020-07-17,257,-0.656,2.346,3.002,5.349,3.06,20.823,-0.00202033775103283,92.63617324829102,83.17789505004883,0.012722580963538994,1
2020-07-20,95.23246002197266,95.3704342504922,93.0103790882021,93.35410319288373,90318000,24.459999084472656,2020-07-20,142,0.696,3.106,2.41,5.517,3.143,21.673,0.02107374674316853,93.11011962890625,83.6160661315918,0.011772546653187957,0
2020-07-21,93.91809844970705,96.0966110426126,93.6687800817764,96.02157397759412,103433200,24.84000015258789,2020-07-21,292,0.87,2.803,1.934,4.737,2.817,21.875,-0.013801613147054637,93.48070831298828,83.99304504394532,0.013028095474019775,1
2020-07-22,94.18194580078124,94.86212529718232,93.5332348924758,93.62037185613212,89001600,24.31999969482422,2020-07-22,269,-0.724,2.457,3.18,5.637,4.473,21.471,0.0028093344672590614,93.66757583618164,84.35167678833008,0.011152698788067598,0
2020-07-23,89.8951187133789,93.99314144318696,89.08664931990235,93.91568143989768,197004400,26.07999992370605,2020-07-23,311,-0.708,2.366,3.074,5.44,3.128,21.612,-0.04551644214773454,93.38606414794921,84.64199996948243,0.018648673916500304,0
2020-07-24,89.67242431640625,90.01614846898383,86.31267234298356,88.09663844239333,185438800,25.84000015258789,2020-07-24,273,-0.899,2.383,3.283,5.666,2.595,21.15,-0.0024772690682204335,93.06606521606446,84.94607223510742,0.01857885928530082,1
2020-07-27,91.79769897460938,91.88968182119616,90.50996128337567,90.73264959796012,121214000,24.739999771118164,2020-07-27,263,-0.379,2.424,2.802,5.226,2.662,20.921,0.02370042601618705,93.00143737792969,85.28349960327148,0.02042902126264501,0
2020-07-28,90.28966522216795,91.54594138277622,90.28481935549644,91.36923715007886,103625600,25.440000534057617,2020-07-28,312,-0.057,2.564,2.622,5.186,2.157,21.036,-0.016427794697321696,92.63302536010742,85.5996257019043,0.02002684593613799,1
2020-07-29,92.02037811279295,92.20434377285328,90.73505619988047,90.7713632677891,90329200,24.100000381469727,2020-07-29,496,-0.446,2.356,2.802,5.159,2.211,21.088,0.019168449527045883,92.37305526733398,85.91526763916016,0.021103770611098357,1
2020-07-30,93.13384246826172,93.23792519284922,90.78830982976132,91.19496376791191,158130000,24.76000022888184,2020-07-30,506,-0.77,2.346,3.117,5.463,2.571,20.966,0.0121001932213749,92.34086074829102,86.26198989868163,0.021264676008238344,1
2020-07-31,102.8839111328125,103.03398529349649,97.6215868383854,99.61614157613516,374336800,24.459999084472656,2020-07-31,524,-0.494,2.397,2.891,5.288,2.21,20.616,0.10468878343415744,93.30255432128907,86.77423110961914,0.039322522519208515,1
2020-08-03,105.47632598876952,108.09053834247212,104.4645296144692,104.7622549635953,308151200,24.280000686645508,2020-08-03,295,-0.666,2.435,3.101,5.536,2.362,21.564,0.025197475751193688,94.32694091796876,87.34984222412109,0.03946671739662862,1
2020-08-04,106.18070220947266,107.26995848073892,104.9437873579768,105.66511972582128,173071600,23.76000022888184,2020-08-04,333,-0.653,2.407,3.06,5.467,2.967,20.991,0.006678050397566304,95.5532012939453,87.92966491699218,0.03856092007200916,1
2020-08-05,106.56558227539062,106.8850992523654,105.43759589570148,105.90234853375506,121776800,22.989999771118164,2020-08-05,266,0.06,2.808,2.748,5.556,2.305,21.36,0.003624764744526443,96.79156494140625,88.52764221191406,0.03853784970749336,1
2020-08-06,110.2835922241211,110.7773905993439,106.30902020460444,106.89721697372634,202428800,22.649999618530277,2020-08-06,330,0.497,3.007,2.509,5.516,2.613,20.672,0.03488940677978247,98.83041229248047,89.19329864501952,0.03293614837246975,0
2020-08-07,107.77619934082033,110.26175680038186,106.98082124977309,109.8058680042368,198045600,22.209999084472656,2020-08-07,266,-0.587,2.209,2.795,5.004,2.238,21.191,-0.02273586517027104,100.64078979492187,89.8081297302246,0.035100396526921165,1
2020-08-10,109.34271240234376,110.3587604567114,106.69710821737102,109.21903838608284,212403600,22.1299991607666,2020-08-10,1736,-5.115,1.572,6.687,8.26,2.99,19.04,0.014534870139274902,102.39529113769531,90.45579208374023,0.03508624838919514,0
2020-08-11,106.09088134765624,109.10507306907006,105.83141158748523,108.60796447088038,187902400,24.030000686645508,2020-08-11,886,-2.837,2.207,5.044,7.252,2.898,20.357,-0.02973980600300008,103.97541275024415,91.0194888305664,0.03675757426995841,1
2020-08-12,109.61671447753906,109.87375687982836,106.98565970661951,107.17965145918508,165598000,22.280000686645508,2020-08-12,648,-2.068,2.5,4.569,7.069,2.993,21.207,0.03323408275145523,105.73504638671875,91.64648895263672,0.0371238403144974,1
2020-08-13,111.55669403076172,112.55819321018032,110.5066931989482,110.99410742435848,210082000,22.1299991607666,2020-08-13,701,-1.005,2.291,3.296,5.587,2.324,21.24,0.017697844370441862,107.57733154296875,92.3036717224121,0.03706300709738468,0
2020-08-14,111.45723724365234,111.5469586132698,109.65065854076958,111.3820648853074,165565200,22.049999237060547,2020-08-14,635,-1.499,2.195,3.694,5.888,2.144,21.121,-0.0008915358058383394,108.43466415405274,92.97242080688477,0.021757811796110645,0
2020-08-17,111.16624450683594,112.60180865121056,110.54061480830164,112.57755783182,119561600,21.350000381469727,2020-08-17,400,-1.54,2.108,3.648,5.756,3.24,21.884,-0.002610801631304338,109.00365600585937,93.59090774536133,0.02111863800146103,1
2020-08-18,112.09258270263672,112.51694618501556,110.58427334354064,110.91891544512356,105633600,21.51000022888184,2020-08-18,412,-0.67,2.442,3.112,5.553,2.955,21.191,0.008332908968097907,109.59484405517578,94.21843307495118,0.02113564953290956,1
2020-08-19,112.23321533203124,113.64452867430332,112.13864675565404,112.49995954797272,145538000,22.540000915527344,2020-08-19,467,-2.237,2.396,4.633,7.029,4.485,20.537,0.0012546113757374577,110.16160736083984,94.79779388427734,0.021173934259315408,1
2020-08-20,114.72364044189452,114.837612647254,112.25747906222767,112.27445537799257,126907200,22.71999931335449,2020-08-20,369,-1.032,2.439,3.471,5.91,3.13,20.774,0.022189733248714205,110.6056121826172,95.38411911010742,0.019525124008784412,1
2020-08-21,120.63561248779295,121.11817195845911,115.66934527196244,115.6814669811538,338054800,22.540000915527344,2020-08-21,325,-0.619,2.242,2.861,5.103,2.24,21.149,0.051532291192352364,111.89155349731445,96.17069290161133,0.022123906622097254,1
