ID_Tweet,Fecha_UTC,Contenido_Texto,Retweets,Favoritos
at://did:plc:tu2hhnwpg6f4oifhzahyshpz/app.bsky.feed.post/3mmi25p3fus2i,2026-05-22T23:02:52.754Z,Hummingbird and apple blossoms.,8,42
at://did:plc:hwx5znbasuewzqhcrpnrtzlx/app.bsky.feed.post/3mmhvcr6xx22b,2026-05-22T21:36:14.068Z,apple emolga feat tuna's emolga,6,67
at://did:plc:273qek7n6alnjhvt2pke4noo/app.bsky.feed.post/3mmhyepm3os2y,2026-05-22T22:31:00.738Z,Tried to take a photo of my fancy apple turnover and caught a thief instead,15,104
at://did:plc:q4govg4z5u2lqtyno2pkj4zm/app.bsky.feed.post/3mmhv3zc3xk2y,2026-05-22T21:32:27.695Z,Skittish horsegirl nervously approaching the apple flavoured weed gummy.,6,59
at://did:plc:xpv3e2ilyrolc6frwzaftumt/app.bsky.feed.post/3mmhjho4wxk2g,2026-05-22T18:04:13.734Z,apple outlaw #mlp #mylittlepony,12,54
at://did:plc:64mdicpo7sq4k5bx2z3m2jo6/app.bsky.feed.post/3mmhod4twc22q,2026-05-22T19:31:10.062Z,serving suggestion,0,97
at://did:plc:a57sx3ucgklrcb32cobtphym/app.bsky.feed.post/3mmhsisdjqs2a,2026-05-22T20:45:55.384Z,Shrinking on Apple tv,0,17
at://did:plc:bgakgsp7rz6ioyaqbvd7p7ew/app.bsky.feed.post/3mmi43rmjko26,2026-05-22T23:37:35Z,Google defends its Safari deal with Apple in antitrust ruling appeal,0,15
at://did:plc:2fjhikcei3dugdzhgfuae35z/app.bsky.feed.post/3mmi2x5mroc24,2026-05-22T23:17:06.915Z,"word for apple in portuguese and hungarian português = maçã húngaro = alma but alma in portuguese means ""soul""",5,23
at://did:plc:bgakgsp7rz6ioyaqbvd7p7ew/app.bsky.feed.post/3mmhvr3g2wf2c,2026-05-22T21:44:14Z,Apple shares iPhone and Mac post-quantum cryptography code on GitHub,4,21
at://did:plc:etxmcp4e7hi5ogmlx5gyfl2q/app.bsky.feed.post/3mmhpul4el223,2026-05-22T19:58:49.233Z,There’s a golden worm in my golden apple… a belated #weeklypixels #pixelart #ドット絵,4,36
at://did:plc:terlclinzmnrir4nhprzgtv3/app.bsky.feed.post/3mmhuqqaeac23,2026-05-22T21:26:09.099Z,Ground effect Apple Juice,0,13
at://did:plc:6mcrry42yeqltm4smrmdpakh/app.bsky.feed.post/3mmhwnddps224,2026-05-22T22:00:02.390Z,POV: She stole your apple! 🍎 What do you do? My answer coming very soon! 🔜 #myart #pokemon #anipoke #emolga #bestwishes #gen5 #illustration,13,42
at://did:plc:qobvnkudcv3zlaklxxjduqoi/app.bsky.feed.post/3mmhwnropb52o,2026-05-22T22:00:16.256Z,"The true story of the apple-tossing, rag-wearing, cooking-pot-on-his-head Johnny Appleseed is a lot more complex—and booze-fueled—than the history books will have you believe.",13,69
at://did:plc:mtugkkejen4xcei7nlpadwes/app.bsky.feed.post/3mmhafar6r22r,2026-05-22T15:21:48.895Z,"But Human, what if you shared some of your breakfast apple!? #CorgiCrew",1,68
at://did:plc:vq2vprds7shg2i6udgwmlnuh/app.bsky.feed.post/3mmi26snook2d,2026-05-22T23:03:30.106Z,"Time, now available on YT Music, Spotify, Apple Music and Amazon Music 🎨// @acry-art.uk",9,16
at://did:plc:ge2mz2yxrqa2ti55rjbulzeu/app.bsky.feed.post/3mmhahhvj7o2h,2026-05-22T15:23:02.778Z,"Apple cofounder Steve Wozniak got cheers, not boos, after telling students they 'all have AI — actual intelligence' buff.ly/AtVyAoy « Steve Wozniak did what other college graduation commencement speakers couldn't this year: earn applause when talking about AI. »",123,608
at://did:plc:nguqrn7qn2d5fsr3tlq774qz/app.bsky.feed.post/3mmhhyzzrrs2o,2026-05-22T17:38:09.163Z,#5debutalbums9599 1. Gomez 2. Garbage 3. Fiona Apple 4. Air 5. White Stripes,1,50
at://did:plc:d7qq4ucfnqd6btk7jiw2ifk5/app.bsky.feed.post/3mmhtwybpss2j,2026-05-22T21:11:45.083Z,Guadalajara and Monterrey are on apple maps transit!!,0,10
