ID_Tweet,Fecha_UTC,Contenido_Texto,Retweets,Favoritos
at://did:plc:r7ohvw35kpgk4ntxuhcetgwt/app.bsky.feed.post/3mik5pbxgk22y,2026-04-02T21:30:57.217Z,fair critique of Apple,0,1
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mikfrowpbx2y,2026-04-02T23:55:27.456998Z,EFTA02262596.jpg #epsteinweb #efta02262596 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:pkeo4mm3uwnik45y3tgjc5cs/app.bsky.feed.post/3mijvcnvhpq2o,2026-04-02T19:00:43.399Z,"🔥 Shareshot 1.4.4 is out 🆕 Frames added for all colours of the MacBook Neo, the new MacBook Air and MacBook Pro for free! 📲 Go get it now apps.apple.com/app/apple-st... 🙏 Please leave us a review if you like the app!",1,3
at://did:plc:dszxkkmvba2dw6yjv6e7b5pg/app.bsky.feed.post/3mijuir52z22m,2026-04-02T18:46:14.572Z,I am Apple Maps,0,2
at://did:plc:2hgtlupmwp2eecqsuytmfo6o/app.bsky.feed.post/3mikc37mvck2y,2026-04-02T22:49:12.395Z,"And with time left on the clock, Apple knows about the fashion doll hiding the camera. Oh no… a tornado warning in Dallas County… “I need to go home. We have a closet we hide in during tornados.” [if that isn’t the realest shit!] “she doesn’t have a home she [apple] lives in her car…” of course…",0,0
at://did:plc:rnr6465fw22jcb5rgztxyq5u/app.bsky.feed.post/3mik4mss2yc2t,2026-04-02T21:11:40.461Z,"Here's the teaser trailer for Widow's Bay, starring Matthew Rhys. Series premiere on April 29 to Apple TV www.youtube.com/watch?v=Nmc2...",0,0
at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3mijthziaaw52,2026-04-02T18:26:19.000Z,8BitDo lança nova versão de seu popular teclado retrô inspirada no Apple II https://www.adrenaline.com.br/perifericos/8bitdo-lanca-nova-versao-de-seu-popular-teclado-retro-inspirada-no-apple-ii/?utm_source=flipboard&utm_medium=activitypub Posted into Tecnologia @tecnologia-FlipboardBR,1,0
at://did:plc:rd7uo67tyvx56fg4crsgg23l/app.bsky.feed.post/3mijtnhthak23,2026-04-02T18:30:58.845Z,I’ve stopped being tethered to my Apple Watch that’s why! Mind ya business. I’m think I’m going to go back to wearing a regular degular watch. I like wearing a watch. I’m just tired of wearing a smart watch,0,1
at://did:plc:mj77cdlu5wumix2kmfcxidtw/app.bsky.feed.post/3mii3ad34362a,2026-04-02T01:41:18+00:00,"Apple à 50 ans : anciens cadres dévoilent la stratégie qui a redéfini l’industrie technologique Le mercredi 1 avril, François Sorel a animé une émission...",0,0
at://did:plc:wjljc54nads6ix5tlp4swebe/app.bsky.feed.post/3miicy5pxsf2e,2026-04-02T04:00:03.917272+00:00,"teckel Web3 API hourly update Eth price (USD): 2056.03 (-0.9% 1 hr, -2.1% 24 hr) Click for API details API keys via App: Apple App Store Google Play Store #teckel #eth",0,0
at://did:plc:bk5eisxje7cvtilwkoquh6we/app.bsky.feed.post/3mijh37vspc2c,2026-04-02T14:46:01.650Z,"""Propeller One-Way Night Coach"", longa de estreia de John Travolta na direção, terá sua premiere no 79º Festival de Cannes, que acontece entre os dias 12 e 23 de maio, na França. Na sequência, o filme estreia mundialmente dia 29 de maio, na Apple TV.❤️🎥🛩️",2,13
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mijircngju23,2026-04-02T15:14:45.000Z,#NowPlaying 🕑 2:14 am 🎵 1000 Ways 🧑‍🎤 Chet Faker 💿 A Love For Strangers 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0
at://did:plc:kcgu3y5b4kgqnpia57oy5sb6/app.bsky.feed.post/3mijivbxf2y2j,2026-04-02T15:18:24.64076700Z,Dice Perfumed Apple Butter Along with Zesty Cloves,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mijj7afqbs2e,2026-04-02T15:24:03.592946Z,EFTA02252367.jpg #epsteinweb #efta02252367 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mijjexdyqb2s,2026-04-02T15:26:37.000Z,#NowPlaying 🕑 2:26 am 🎵 You Got To Lose 🧑‍🎤 The Black Keys 💿 Peaches! 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0
at://did:plc:dvlatf4cbdvbecwfp42vv4am/app.bsky.feed.post/3mijjmfgyn227,2026-04-02T15:31:24.550Z,Spotify: open.spotify.com/episode/4jaf... Apple: podcasts.apple.com/us/podcast/b...,0,0
at://did:plc:ybjzrcj5fqmgwj4tkdmjx26f/app.bsky.feed.post/3mijifn6q7s2z,2026-04-02T15:09:44.868Z,"Hi John! We are currently working on speeding up the app loading time for Android and Apple. That is a separate issue for us to tackle. 0.10.55 seems to have helped the scrolling experience for almost all Android users, so unsure why your experience is different. What phone and OS are you on?",0,0
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mijlq3nqsc2b,2026-04-02T16:08:39.000Z,#NowPlaying 🕒 3:08 am 🎵 Cruel World 🧑‍🎤 Holly Humberstone 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0
at://did:plc:tn6v3sxnszbm37msd5kyeqki/app.bsky.feed.post/3miisuacvhm2c,2026-04-02T08:44:12.013Z,Apple bindt strijd aan met vibe coding,0,0
at://did:plc:qtn2tkvmaovo27aygvprwhab/app.bsky.feed.post/3miipitaqjk25,2026-04-02T07:44:08.341Z,"Dzięki, ogarnąłem. Z plusów: synchronizacja między urządzeniami. Z minusów: brak możliwości importu wszystkich plików naraz, trzeba pojedynczo udostępniać/kopiować do Books, jakiś ciężki muzg z Apple to musiał wymyślić. Zabezpieczone - oddzielna apka jest potrzebna, przynajmniej do acsm-ów.",0,2
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mihzymwoe72z,2026-04-02T01:18:34.000Z,#NowPlaying 🕛 12:18 pm 🎵 Just Keep Walking 🧑‍🎤 INXS 💿 INXS 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0
at://did:plc:cf5me4f65wcip5cmsgvkhz6g/app.bsky.feed.post/3miiit7s6ow25,2026-04-02T05:44:40.787Z,"💻 Code News 9to5Mac Daily: April 1, 2026 – iOS 18 update, Siri multitasking ""Listen to a recap of the top stories of the day from 9to5Mac."" #Programming #Coding #Tech #TechNews #Apple",0,0
at://did:plc:nfins26qfrvhp7wb3l3e6ukw/app.bsky.feed.post/3mij73lhnap2k,2026-04-02T12:23:03.820Z,"Il CEO di Apple, Tim Cook, ha discusso il suo rapporto con l'amministrazione Trump in una recente intervista. Cook ha sottolineato l'importanza del dialogo e dell'accessibilità. #timcook #apple kiro.it/sPGj3",0,0
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3miieyw5pf32p,2026-04-02T04:34:43.000Z,#NowPlaying 🕞 3:34 pm 🎵 Young Blood 🧑‍🎤 The Naked And Famous 💿 Passive Me Agressive You 🎧 Apple Music / YouTube Music 📝 Lyrics,0,2
at://did:plc:jh36qgwly2kkzwuqvajynxuq/app.bsky.feed.post/3mijeepuxps22,2026-04-02T13:57:39.171Z,Makes want to dump all my Apple devices,0,0
at://did:plc:bgakgsp7rz6ioyaqbvd7p7ew/app.bsky.feed.post/3mijfhsypyw2j,2026-04-02T14:17:16Z,Tim Cook’s Apple smart glasses answer is a subtle Steve Jobs callback,0,7
