ID_Tweet,Fecha_UTC,Contenido_Texto,Retweets,Favoritos
at://did:plc:nx7znvoex7ev3wcxn3tipovm/app.bsky.feed.post/3ml7go3qquc27,2026-05-06T19:27:38.590Z,"We’re rolling out full day, full year, free child care for City workers at the Little Apple.",391,2546
at://did:plc:xjueu7vsfvre7lvm6xb23x77/app.bsky.feed.post/3ml7ezvi3gs2p,2026-05-06T18:58:27.182Z,Eating good 🍎 #spheal #pokemon #art,124,349
at://did:plc:rsvffhpv7qppop53sfuch6ez/app.bsky.feed.post/3ml7umczrac2t,2026-05-06T23:37:11.502Z,6:36PM head in hands thinking about Rielle’s apple again,0,28
at://did:plc:fduicbuuo5z6bf34wmva2scx/app.bsky.feed.post/3ml7jjxkxuc26,2026-05-06T20:19:01.212Z,"The first rose, that grows in the old apple tree opened today",20,202
at://did:plc:tyryfnlp3defge2sogen2g7a/app.bsky.feed.post/3ml7vcdaubs2x,2026-05-06T23:49:29.927Z,New #SIZZLETOWN out now! Apple: tinyurl.com/2s4e3cwh Podbean: tinyurl.com/bddcs3um Spotify: tinyurl.com/32xt5nfu Thanks to quokkanet.au.,0,20
at://did:plc:jxvgifk5oykcvaijxxlukzqc/app.bsky.feed.post/3ml7kjwotnc2g,2026-05-06T20:36:54.033Z,"Discovering that, like light, doctors will always take the shortest possible path away from an apple. They can instantaneously solve complex mazes to escape apple-aura",9,38
at://did:plc:auqjxd3lenwr525asudn3j46/app.bsky.feed.post/3ml7vj6lc4s2v,2026-05-06T23:53:19.912Z,Now Fiona Apple! Going analog forever,0,8
at://did:plc:3vyl2i7k2fuk7lbnmlxh3vof/app.bsky.feed.post/3ml7fs6s2ac24,2026-05-06T19:12:02.254Z,www.theverge.com/tech/924706/... working through the ethics of signing onto the claim here if i bought an iphone fully confident they couldn't deliver on apple AI and generally pleased by its failure,34,455
at://did:plc:hjnftvy2bqhs7ffh7nwii737/app.bsky.feed.post/3ml7roxufuc2x,2026-05-06T22:44:59.214Z,It is being reported in Russian media that Apple has filed an application with Rospatent for the registration of a trademark in Russia. 1/2,8,36
at://did:plc:lxj6fo7atoir35pvn3idij42/app.bsky.feed.post/3ml7ch7xyd22r,2026-05-06T18:12:13.172Z,"On the 1991 Beta CD for (Apple) QuickTime, one of the pioneers in home computer digital video playback, there's a series of surreal demonstration video files with someone known only as 'Mac Headguy'.",142,531
at://did:plc:5t3ms4bgtrpllgoggcctps6u/app.bsky.feed.post/3ml7j7sibyt2q,2026-05-06T20:13:20+00:00,"Apple acepta pagar 250 millones por ""publicidad engañosa"" sobre su Inteligencia Artificial en los Iphone 15 y 16 dozz.es/156k83",31,52
at://did:plc:ccrabc6xdnjx4l7btvynnng4/app.bsky.feed.post/3ml7fv3tdoc2h,2026-05-06T19:13:39.813Z,I'm just going to use it to buy more Apple products,0,30
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3ml7pzrhs6v2i,2026-05-06T22:15:13.880Z,"Watch the full episode of Bulwark Takes at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts: lnk.thebulwark.com/4dsAuPL?utm_...",10,38
at://did:plc:2tjsq6a4vn6pww2iva5qj23v/app.bsky.feed.post/3ml7cufd2dc2g,2026-05-06T18:19:34.986Z,"This right here explains, I think, why Apple TV stuff has such an outsized place in the Discourse when compared to its viewership.",23,130
at://did:plc:ziylwp65rqton4s5lth74rxr/app.bsky.feed.post/3ml7qctblms25,2026-05-06T22:20:16.333Z,APPLE PODCASTS,4,5
at://did:plc:vpyewbzre3jv6jso73rtswkb/app.bsky.feed.post/3ml73wmrny22f,2026-05-06T16:15:33.721Z,"and by it....heh. lets just say, my big apple ,",2,74
at://did:plc:bgakgsp7rz6ioyaqbvd7p7ew/app.bsky.feed.post/3ml7lqqv3bb2m,2026-05-06T20:58:36Z,Report: iPhone 17 demand helped Apple hit record Q1 smartphone revenue,0,15
at://did:plc:5zxb5r4nttl74tie56bw5hmt/app.bsky.feed.post/3ml7pccf6ic2a,2026-05-06T22:02:06.574Z,Green 💚🩲 Apple 🍏🍏 Do you want to try the taste of apple ❤️‍🔥🔥😏 verde 💚🩲 manzana 🍏🍏 quieres probar el sabor de la manzana ❤️‍🔥🔥😏,0,24
at://did:plc:lzyp6qjpmjwpqgszkplbju53/app.bsky.feed.post/3ml6uwvbsqc2v,2026-05-06T14:10:26.433Z,"28 Years ago, Apple unveiled the iMac G3.",12,115
at://did:plc:p76muhj27kf4nfh6scsr6iwl/app.bsky.feed.post/3ml7qlbyapc2b,2026-05-06T22:25:01.877Z,"Also, Big Apple doughnut of course! 🍩 #furry #furries #furryfandom #softcandytoys #mixedcandy #krispykreme",1,18
at://did:plc:3vyl2i7k2fuk7lbnmlxh3vof/app.bsky.feed.post/3ml7gb5z7t224,2026-05-06T19:20:24.757Z,apple pencil here we come,0,21
at://did:plc:wd7bdxw36copeanukirmspct/app.bsky.feed.post/3ml7qjmtxjk2b,2026-05-06T22:24:06.161Z,"Every time someone makes a new one of these, it makes my whole week",2,30
at://did:plc:gujbr66j4dtgq3hrks5waejh/app.bsky.feed.post/3ml7fthrh3c22,2026-05-06T19:12:45.226Z,"if you can get money from Apple, it's ipso facto ethical",0,16
at://did:plc:2h5oj7dfciesiknuazc3s3mo/app.bsky.feed.post/3ml7uaij3wd2v,2026-05-06T23:30:34Z,Apple class action settlement could pay you money. See who's eligible,1,5
at://did:plc:ep5l4ixikvwk6mqacxohricu/app.bsky.feed.post/3ml7mjq3tzs2h,2026-05-06T21:12:34.603Z,"Former software engineer at Apple is whistleblowing She says whenever Apple launches a new phone, they would push an update to older iPhones with malware to slow them down. This pushes people to upgrade “I used to be a software engineer at Apple, and with every new phone that was released, 1/",3,10
