ID_Tweet,Fecha_UTC,Contenido_Texto,Retweets,Favoritos
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mitofswxi62n,2026-04-06T16:23:50.329732Z,EFTA02363125.jpg #epsteinweb #efta02363125 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mity57p5bb2j,2026-04-06T19:17:59.227222Z,EFTA02366106.jpg #epsteinweb #efta02366106 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:nhxc4xilmguwp2fkcn7ikvyf/app.bsky.feed.post/3miu3rhq7q22w,2026-04-06T20:23:00.280Z,"Ich hab seit vielen Jahren ein Amazon- und ein Facebook-Konto sowie Apple-Geräte. Damit bin ich ein offenes Buch für das Internet. Jetzt ist es auch zu spät, daran was zu ändern.",0,1
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mitmb7sg6x2e,2026-04-06T15:45:28.693916Z,EFTA02362453.jpg #epsteinweb #efta02362453 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mitmcew7qi2e,2026-04-06T15:46:07.605053Z,EFTA02362465.jpg #epsteinweb #efta02362465 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:7le46vh3q6ujyvw7tmrv43dt/app.bsky.feed.post/3mitbcq23h22h,2026-04-06T12:29:28.379Z,Apple Fact : Kanye West was invented at Apple Computer by Phil Schiller and Steve Wozniak in 2005,9,25
at://did:plc:gp4hegeks7n7uwsjye6pjd5h/app.bsky.feed.post/3miu5wcz5wk2l,2026-04-06T21:01:30.583Z,"Les compartimos nuestras impresiones con spoilers de #SuperMarioGalaxy, #SouthOfMidnight, Super Mario Bros. Wonder + Meetup in Bellabel Park para Switch 2… ¡y mucho más! YouTube youtu.be/o3QxHr4APQE Apple Podcasts podcasts.apple.com/mx/podcast/l... Amazon Music music.amazon.com.mx/podcasts/4c0...",0,3
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3miu637djmt2s,2026-04-06T21:03:00.000Z,#NowPlaying 🕖 7:03 am 🎵 Cathode Ray 🧑‍🎤 Folk Bitch Trio 💿 Now Would Be A Good Time 🌱 Triple J Unearthed 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mitout2bap2o,2026-04-06T16:32:13.870714Z,EFTA02363264.jpg #epsteinweb #efta02363264 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:hazpjswid5xp743woxo4jib4/app.bsky.feed.post/3mitoxdve7c2s,2026-04-06T16:33:38.938Z,“Apple” pārtraucis visus maksājumus Krievijā,0,0
at://did:plc:ei24ujq7626a5nf2h5iuqxym/app.bsky.feed.post/3mitho4rkuz2e,2026-04-06T14:23:13.217809+00:00,A little pixel artwork to brighten your feed. Feel free to share your impressions in the comments—every bit of feedback counts! I'd be as happy as getting an apple if you leave a comment! #GameDev #SoloDev #PixelArt #IndieGames #IndieDev #IndieGameDev #IndieGame,2,8
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3miu3batu3n2e,2026-04-06T20:13:55.912003Z,EFTA02367084.jpg #epsteinweb #efta02367084 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mitlbntoxx2e,2026-04-06T15:27:49.507248Z,EFTA02362139.jpg #epsteinweb #efta02362139 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mitldo7xp52l,2026-04-06T15:28:57.115049Z,EFTA02362158.jpg #epsteinweb #efta02362158 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mitljqj4tp2e,2026-04-06T15:32:20.753072Z,EFTA02362218.jpg #epsteinweb #efta02362218 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3miucz7p7jj2e,2026-04-06T22:32:36.016101Z,EFTA02369516.jpg #epsteinweb #efta02369516 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3miuh4up7to2n,2026-04-06T23:46:13.720901Z,EFTA02370792.jpg #epsteinweb #efta02370792 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,1
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3miuhb7vdyu2q,2026-04-06T23:48:39.616116Z,EFTA02370833.jpg #epsteinweb #efta02370833 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mise4xy6gn2q,2026-04-06T03:45:44.000Z,#NowPlaying 🕜 1:45 pm 🎵 Ghost In Your Bed 🧑‍🎤 Bic Runga 💿 Red Sunset 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3misf3zb5tt2e,2026-04-06T04:04:38.118523Z,EFTA02349563.jpg #epsteinweb #efta02349563 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
