ID_Tweet,Fecha_UTC,Contenido_Texto,Retweets,Favoritos
at://did:plc:7exlcsle4mjfhu3wnhcgizz6/app.bsky.feed.post/3mo6urdysbs2n,2026-06-13T18:22:55.432Z,"Apple TV is the only major streaming service that doesn’t have an ad-supported tier yet, and Apple as a company has a huge devices business that allows it to pursue different priorities. Read more from @jank0.bsky.social: www.theverge.com/column/94829...",161,1385
at://did:plc:eronyhtcn3eycaxa4k2i4xtf/app.bsky.feed.post/3mo732pgqfs22,2026-06-13T20:15:31.866Z,"Ich werde es Apple nie verzeihen, dass sie elektronische Geräte ohne Akku-wechsel-Option salonfähig gemacht haben.",58,704
at://did:plc:s52oi5mjmcpfb2yen6mbf7hi/app.bsky.feed.post/3mo57d3mxp22o,2026-06-13T02:26:28.580Z,one apple tall,37,103
at://did:plc:na2gjjp4mksasrvcfdim6sea/app.bsky.feed.post/3mo7gb6l6p22y,2026-06-13T23:36:00.229Z,Hate. As American as apple pie and baseball.,5,36
at://did:plc:73q24vil7bi5amzxkwuxh2fr/app.bsky.feed.post/3mo52fwwi3s2s,2026-06-13T00:58:35.592Z,balance 🍎🍏,123,394
at://did:plc:7yyac3of2stlo7rydgw3fk5j/app.bsky.feed.post/3mo6r7vsrrs2y,2026-06-13T17:19:28.886Z,or it's going to be Apple Girlington,7,43
at://did:plc:cwjm4f3i4frayvlks24ejpfm/app.bsky.feed.post/3mo6kzem3b22q,2026-06-13T15:28:27.076Z,This succubus is green apple flavored!~💚 #Peridot #NSFW #StevenUniverse,8,46
at://did:plc:qdbt3diwx2ulfvlvrne2ymar/app.bsky.feed.post/3mo6ae3hdfk22,2026-06-13T12:17:35.429Z,Apple Girlington stocks are higher than ever I'm so fucking convinced she's in chapter 5,15,98
at://did:plc:sczyedgbkxhsttcjdnyoxecv/app.bsky.feed.post/3mo6r35nck22f,2026-06-13T17:16:49.345Z,Uhh.. where’s my apple juice? #diaperboy #diapered #diaper #abdl #abdlboy #diaperhumiliation #humiliation #diaperbaby #cuck #diapercuck #babyboy #whiteboi,6,65
at://did:plc:leokzzlrbreeqgk3abubmnho/app.bsky.feed.post/3mo6o6adsc22o,2026-06-13T16:24:51.616Z,And Apple? For Me? #baldisbasics,9,21
at://did:plc:p3q522x6vrwuhxyal2mmp5m2/app.bsky.feed.post/3mo6rm6uttc2h,2026-06-13T17:26:21.066Z,APPLE!!!,1,16
at://did:plc:knj5sw5al3sukl6vhkpi7637/app.bsky.feed.post/3mo77ov4dyk2y,2026-06-13T21:38:23.873Z,John Wick 4-Film Collection (4K Digital) is $19.96 on Apple TV apple.co/3S3jYha #ad 5-Film Collection $24.99 apple.co/4aM2xYG Movies Anywhere eligible,3,66
at://did:plc:pebobltc2bmaxasaqnxey4xy/app.bsky.feed.post/3mo75tk7fi22q,2026-06-13T21:05:12.725Z,"Slow Horses 🐌🐴 | tv The most elite series on Apple Sharply written with great plot transitions, filled with characters you grow to love #SlowHorses",7,75
at://did:plc:ojisokmhbjozqmbit7yjzkhw/app.bsky.feed.post/3mo64btwdnc2t,2026-06-13T11:04:45.458Z,i hate how modern phone's don't have headphone jacks and instead the wired ones use the charging port which drains the battery.. yes i fully blame apple. and i hate bluetooth,16,223
at://did:plc:znrkwcuzdbhduyqrbdpkl7pe/app.bsky.feed.post/3mo73yiwzxk22,2026-06-13T20:32:11.695Z,"Eldest and I have discovered you can swap (decent, cloudy) apple juice for orange in a Harvey Wallbanger and it tastes almost exactly like apple crumble and custard. It's a little bit too twee though, so we whacked in some fresh, bruised rosemary. A bit of grated fresh ginger ought to work too.",6,85
at://did:plc:tjiqxk7ck6peom3q5vsv5tpk/app.bsky.feed.post/3mo745d4mxk2o,2026-06-13T20:34:53.357Z,There's a Polish mixed drink of Zubrowka and apple juice called Apple Szarlotka that tastes *exactly* like apple crumble,1,9
at://did:plc:scaivlqe75znsnx2vrknhhzi/app.bsky.feed.post/3mo73okkzec2s,2026-06-13T20:26:37.847Z,Philinotis arnelii (Arnell's Apple-moss) on the Crags on Mynydd Moel last monday @bbsbryology.bsky.social,3,26
at://did:plc:wie6s34baaupvunlv6dfxxqx/app.bsky.feed.post/3mo5c2hnev32v,2026-06-13T03:15:20.379Z,"I MANIFESTED THIS. I WANTED A MCDONALDS APPLE PIE LIKE THEY USED TO MAKE AND SIX DAYS LATER, HERE IT IS",4,77
at://did:plc:zsw7yua6jh627a5y4j4txnff/app.bsky.feed.post/3mo5wq67hrc2m,2026-06-13T09:25:23.552Z,La Semana en El Mundo Today. Escúchalo completo aquí: www.elmundotoday.com/2026/06/la-c... Y aquí en Spotify: open.spotify.com/show/0tmogMD... Y en Apple Podcast: podcasts.apple.com/us/podcast/e...,39,184
at://did:plc:r4fudmfggyza2jadjzdbob7h/app.bsky.feed.post/3mo7a2twwkc2t,2026-06-13T21:45:05.301Z,"Holding his own microphone, wearing Apple earphones from like 10 years ago - beautiful scenes",3,25
at://did:plc:dxw5aet52doibyk3s5xips44/app.bsky.feed.post/3mo75bhg7yi2n,2026-06-13T20:55:05.807184+00:00,Mobile phone advancement has slowed to the point where they should stop releasing new ones annually. There isn't really any difference between the newest Apple/Samsung phone and the one from the year before.,4,107
at://did:plc:hwa75yj3fmcbaimyxc5dlvgi/app.bsky.feed.post/3mo76kelxe227,2026-06-13T21:17:58.601Z,watching my son eat an apple stem with no hesitance at all,0,17
at://did:plc:s5fi6htc7xhnshxxn37dg65c/app.bsky.feed.post/3mo7etxcutu2t,2026-06-13T23:10:39.000Z,Apple: itunes.apple.com/us/... Nook: www.barnesandnoble.c... Kobo: http://store.koboboo... #HistoricalRomance #Romance #Romancelandia #HEA #Turner Series,1,18
at://did:plc:3nbdn6gstb44omrjh7qd4yyf/app.bsky.feed.post/3mo77t2fr5s2y,2026-06-13T21:40:43.642Z,eating an onion like an apple: good for the soul 👍,1,15
at://did:plc:scaivlqe75znsnx2vrknhhzi/app.bsky.feed.post/3mo73k6c2us2s,2026-06-13T20:24:10.740Z,Plagiopus oederianus (Oeder's Apple-moss) putting in an appearance on the base-rich Crags above Llyn Gafr a few days ago 🏴󠁧󠁢󠁷󠁬󠁳󠁿 @bbsbryology.bsky.social,4,35
at://did:plc:b4eicqrguc4by4jxy5bns54h/app.bsky.feed.post/3mo7ebcjajs2t,2026-06-13T23:00:16.854Z,"""...loving heart was better and stronger than wisdom..."" Often quoted as ""A loving heart is the truest wisdom"". - Mr. Copperfield, Charles Dickens. #dailyflowers 🌱 #flowerreport #bloomscrolling #showheart 💚🤍🩷 #ColorADay #GreenSat #dailyflowers 🌱 #flowerreport #bloomscrolling",6,47
at://did:plc:tzy4hibtkautrntsz5f3ns37/app.bsky.feed.post/3mo66ugldps25,2026-06-13T11:50:56.484Z,Hey hey! Fighting in the Dark just dropped on Apple Books. books.apple.com/us/book/figh...,5,29
at://did:plc:joufwgnxfv2vxovvbikx7ibj/app.bsky.feed.post/3mo767hlolk2s,2026-06-13T21:11:52.638Z,Halvveis uti Widow's Bay kan jeg konstatere at den er sabla god. (Apple TV),0,18
at://did:plc:awc4t4hq4skjro5iwmbal2rd/app.bsky.feed.post/3mo6okihtfk2d,2026-06-13T16:31:42.788Z,inside the apple #fantasy #aiart #make-up #woman #portrait,5,38
at://did:plc:giwoohyimwmyu7yom7y7bfc6/app.bsky.feed.post/3mo6bj2nk7s2q,2026-06-13T12:38:16.099Z,✅ Attending WWDC ✅ Speaking at an Apple Event 🔲 Next goal: Winning an Apple Design Award,2,17
at://did:plc:l6524gwkguhr443476qzaj4o/app.bsky.feed.post/3mo66nsmiws27,2026-06-13T11:47:14.223Z,"You mean Apple wasn't really selling supercomputers in 1999, either?",2,17
at://did:plc:cej4ft7e7htvld7vvgmzytbw/app.bsky.feed.post/3mo6xg37jlc25,2026-06-13T19:10:18.345Z,Will Katydid Eat Apple Pie? youtube.com/shorts/dBKr7... via @YouTube,1,17
at://did:plc:jvtxiigu7cg3zkigqtqhwsrn/app.bsky.feed.post/3mo6xwjoyps2j,2026-06-13T19:19:30.403Z,The apple doesn't fall far from the tree,3,11
at://did:plc:2fnhppwuzkpoatal2foydaie/app.bsky.feed.post/3mo73wx6izk2i,2026-06-13T20:31:19.511Z,Saturday afternoons call for homemade Apple Pie à la mode. #applepie #vanillabean #icecream #alamode 🍽️ 🍜 🎥 📸 #food #foodie #foodsky #foodiesky #foodphoto #foodporn #photooftheday #trending #trendingphoto #homemadeicecream #bakingsky #baking #dessert #dessertsky #todayimade #eats,5,64
at://did:plc:askezpeml7dgde7h6difalcy/app.bsky.feed.post/3mo657pv4w22w,2026-06-13T11:21:27.856Z,"These Apple Streusel Muffins are everything good. Soft apples, warm cinnamon, and a crisp brown‑sugar topping that melts into the muffin as it bakes. Perfect for breakfast #applemuffins #baking #fromscratch 🧁 🍽️ 🍜 🥧🥖 #recipe #easyrecipes #breakfast #foodsky eattravellife.com/apple-streus...",2,28
at://did:plc:5x5ukfoq4p2z3wkkn6hkndtn/app.bsky.feed.post/3mo7alhvn4c2l,2026-06-13T21:54:23.101Z,我真的觉得apple pay比支付宝微信扫码方便,0,13
at://did:plc:npdtjl2zyn7yuzciu6g3thqx/app.bsky.feed.post/3mo73wd5xxc2j,2026-06-13T20:30:58.521Z,Dabei werden die Apple Geräte immer reparierbarer. de.ifixit.com/News/116211/...,0,10
