ID_Tweet,Fecha_UTC,Contenido_Texto,Retweets,Favoritos
at://did:plc:e2x3ggkpaxfpuucxiq5e3agh/app.bsky.feed.post/3mjsn7ngkls2z,2026-04-18T23:55:01.780Z,me closing out of my anyc waitlist email: fuck da big apple,0,30
at://did:plc:wn5zywrieg75kjgahzytefr3/app.bsky.feed.post/3mjsn2gnqbk2x,2026-04-18T23:52:06.891Z,Rather interesting interpretation of the demise of Charlie Kirk. Is the apple a sly reference to the apple the snake suggested Eve (Erica) take a bite of?,4,50
at://did:plc:hy6ptwt5jhympyz7oxdt2zbd/app.bsky.feed.post/3mjsjoaw2yc22,2026-04-18T22:51:37.004Z,First apple blossom of the season,0,10
at://did:plc:oodheeukne7lzyj737mln3vl/app.bsky.feed.post/3mjsk6phims2d,2026-04-18T23:00:49.127Z,The apple to Kirk's neck... 👀 Diabolical 😅,0,70
at://did:plc:jxxh4bykqe23gcaylpeziyum/app.bsky.feed.post/3mjrwcyuxts25,2026-04-18T17:05:18.384Z,Sniff my huge apple! 🍎 [Patreon Reward April2026] #furry,239,919
at://did:plc:vxmvvejnqpw7lajld3oez3nc/app.bsky.feed.post/3mjslqsrhnc2p,2026-04-18T23:28:50.076Z,"🎶Hey little apple blossom! what seems to be the problem? There's a cauldron of skulls 💀 underneath the tree but you don't really care, do you? 🎶 (just goth garden ""problems"") 🍃🌱🌸",1,24
at://did:plc:uwgqcwdx6hnpdyjp4q4crysl/app.bsky.feed.post/3mjs2crlzhc25,2026-04-18T18:16:45.715Z,Apple blossoms,2,35
at://did:plc:bgakgsp7rz6ioyaqbvd7p7ew/app.bsky.feed.post/3mjsitghjhu2e,2026-04-18T22:36:36Z,"MacBook Neo has a chip supply problem, here’s how Apple could fix it",0,21
at://did:plc:5qartdsce62n2wfyvtocmoob/app.bsky.feed.post/3mjseyl56ks2c,2026-04-18T21:27:54.558Z,bf’s office is just a graveyard of apple accessories,0,20
at://did:plc:d45r25qvueb6pl6lpfvbdaoj/app.bsky.feed.post/3mjsmu6taas2g,2026-04-18T23:48:37.368Z,#gay #fetish #twink #cam #ass #hole #gape #fister #everythingisadildo #apple #fruit #anal #assinsertion #analinsertion #cute #face #best #hairless,3,55
at://did:plc:2ztliyufbnuswgg6nmrvscbf/app.bsky.feed.post/3mjsbolewfs2w,2026-04-18T20:28:38.041Z,"I found my old iPod and it still works, and you can still sync from Apple Music, BUT it immediately downloaded that goddamn U2 album.",23,477
at://did:plc:f7tzucxlil2hedwqswlrwit3/app.bsky.feed.post/3mjs2unmoi223,2026-04-18T18:26:45.526Z,woke up in the middle of the night and found an apple eater in my room,1,55
at://did:plc:i6gsf7mfgr36rnw7nfqwjtqq/app.bsky.feed.post/3mjsni7ojnk22,2026-04-18T23:59:49.351Z,I thought it was a William Tell shoot the apple off the head scenario. But i am not an expert on Persian Lego Culture.,0,48
at://did:plc:eqmp53bkb6b4pz5nonpx22ii/app.bsky.feed.post/3mjrszwwroz2y,2026-04-18T16:06:32.719Z,Apple Juicy,66,422
at://did:plc:boldkvrni2tmepigjyxeoouq/app.bsky.feed.post/3mjsi4zgqx224,2026-04-18T22:24:04.997Z,the perfect apple in my hand the urge to throw it,4,11
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mjsdyhxhjo2x,2026-04-18T21:09:57.210387Z,EFTA02706880.jpg #epsteinweb #efta02706880 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,1
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mjse2sujl52p,2026-04-18T21:10:25.000Z,#NowPlaying 🕖 7:10 am 🎵 595 🧑‍🎤 Violet Grohl 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mjse6zmxmt2a,2026-04-18T21:13:36.919316Z,EFTA02706966.jpg #epsteinweb #efta02706966 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mjsem3k6yd2w,2026-04-18T21:20:55.168319Z,EFTA02707133.jpg #epsteinweb #efta02707133 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mjsejwu54u2y,2026-04-18T21:19:43.105347Z,EFTA02707105.jpg #epsteinweb #efta02707105 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mjseuu5sn62w,2026-04-18T21:25:49.498104Z,EFTA02707246.jpg #epsteinweb #efta02707246 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mjsfryenl327,2026-04-18T21:42:06.892490Z,EFTA02707554.jpg #epsteinweb #efta02707554 https://epsteinweb.org Available in the iOS app store now! https://apps.apple.com/us/app/epstein-web/id6758880661,0,0
