date,close,high,low,open,volume,RSI,daily_return,SMA_10,SMA_50,volatilidad_10d,target_direction
2021-05-13,121.8147430419922,122.96495055227784,121.12267010296466,121.4345904055794,105861300,28.91382160184341,0.01791969410581462,124.69984741210938,123.50867385864258,0.01831379937983742,1
2021-05-14,124.2321319580078,124.66102519199372,122.67253033910512,123.06243260302256,81918000,35.151499747148264,0.019844797564300354,124.33069763183593,123.65534866333007,0.019714355034302654,0
2021-05-17,123.0819091796875,123.72524895126948,122.00968366381709,123.61802565600584,74244600,33.934235658742764,-0.009258657645101698,123.7414337158203,123.75391311645508,0.01940671939945225,0
2021-05-18,121.69776916503906,123.78373756646234,121.62953683178752,123.36459396598384,63342900,33.110141719160964,-0.011245682032992588,123.47013931274414,123.92327285766602,0.016406801732027222,0
2021-05-19,121.54180908203124,121.76599784022277,119.75801143334375,120.05043995950336,92612000,33.03118451270936,-0.0012815360879485649,123.1589241027832,123.9974578857422,0.016350162222390077,1
2021-05-20,124.0956802368164,124.49533214416668,121.94147911381228,122.06820163895644,76857100,42.40024792419527,0.021012285188724666,122.94350738525391,124.14432312011719,0.017372716857873303,0
2021-05-21,122.26312255859376,124.76823446881733,122.04867596571786,124.5927788416249,79295400,37.07668078954948,-0.014767296288843434,122.47757415771484,124.21600250244141,0.01764454932628773,1
2021-05-24,123.89098358154295,124.70977916744964,122.7602750750988,122.82850742086036,63092900,48.87164268894955,0.013314407393521632,122.50194473266602,124.33833908081054,0.016470334137871186,0
2021-05-25,123.6960220336914,125.08017543327662,123.1306641265909,124.59279202902988,72009500,47.91589967423639,-0.0015736540482239603,122.59844589233398,124.39916854858399,0.016268172582960417,0
2021-05-26,123.64727783203124,124.17364475386752,123.22813421483384,123.75450113667011,56575900,43.929140920869,-0.0003940644238897839,122.99614486694335,124.42827316284179,0.01356285651764296,0
2021-05-27,122.11691284179688,124.41732784538095,121.92196544288971,123.24762857840484,94625600,39.22171099554131,-0.012376859540031981,123.02636184692383,124.44253463745117,0.013330231439855986,0
2021-05-28,121.4638442993164,122.62380153028336,121.405361560534,122.39960530367183,71311100,44.45000374282997,-0.005347895940724601,122.7495330810547,124.52605926513672,0.011484614433956292,0
2021-06-01,121.14215087890624,122.18513499335712,120.81073884102746,121.92195528308666,67637100,45.835451386236414,-0.0026484705985218016,122.55555725097656,124.61365951538086,0.011219859340147575,1
2021-06-02,121.90247344970705,122.07792909380578,120.91797935921072,121.14216813753484,59278900,56.65306690473456,0.0062762842271211206,122.57602767944336,124.65029525756836,0.01089770403576301,0
2021-06-03,120.42083740234376,121.69775987143738,120.02118559755706,121.5320538514475,76229200,45.67453748598442,-0.012154273866924914,122.46393051147462,124.67384094238281,0.011585022339490011,1
2021-06-04,122.71150970458984,122.97469686847109,120.7230150397492,120.9374616364624,75169300,45.24391658199416,0.01902222531963149,122.32551345825195,124.79088195800782,0.01117736292253012,1
2021-06-07,122.72128295898438,123.13067702974456,121.6782985767518,122.98446273682512,71057600,48.785412617442496,7.964415414707382e-05,122.37132949829102,124.89838745117187,0.010088023181156414,1
2021-06-08,123.54005432128906,125.21663622404849,123.0234370016728,123.4035896495703,74403800,56.45046165550594,0.0066717959799877935,122.33623657226562,125.01020156860352,0.009335220983661225,1
2021-06-09,123.92020416259766,124.52455300706954,123.32560491924684,123.99818609803276,56877900,58.198847315303034,0.0030771383693901644,122.35865478515625,125.12611587524414,0.009377402218184007,0
2021-06-10,122.92597198486328,124.95345787476268,122.7602659341765,123.81299241371468,71186400,45.48194084759727,-0.008023164458556109,122.28652420043946,125.25114364624024,0.00973642558092707,1
2021-06-11,124.13465118408205,124.22238272093318,122.91621132668672,123.33535493510138,53522400,57.59491593748084,0.00983257793046044,122.48829803466796,125.35655578613282,0.009258268311970694,1
2021-06-14,127.18563842773438,127.24412116871932,123.86173793219396,124.59280194157655,96906500,61.98574379350986,0.02457804661752294,123.06047744750977,125.50644500732422,0.011337731631144224,0
2021-06-15,126.3668441772461,127.30261260822044,126.12315618593904,126.65927274152148,62746300,59.294413634461655,-0.006437788579042425,123.58294677734375,125.58351837158203,0.011668063890490823,1
2021-06-16,126.86392211914062,127.5852436992797,125.21660431374436,127.07836867341088,91815000,60.85514255465526,0.003933610474574412,124.0790916442871,125.66450027465821,0.011647302245269425,1
2021-06-17,128.46253967285156,129.20336059736883,126.37657131032402,126.5227930118364,96721700,71.31625915328931,0.012601041549146208,124.8832618713379,125.7445639038086,0.01038054241926958,0
2021-06-18,127.1661148071289,128.18959220522223,126.95166824074936,127.40980273496652,108953300,68.36145089777048,-0.010091851437969312,125.3287223815918,125.75082183837891,0.010569730332017583,1
2021-06-21,128.95968627929688,129.06690958900398,125.9477063159808,127.0101823744656,79663300,72.99314330132226,0.014104161905773793,125.95256271362305,125.74157196044922,0.010970306236265801,1
2021-06-22,130.59725952148438,130.69474066397615,128.29684436989922,128.7939773736595,74783600,74.31841237230432,0.012698334568222336,126.65828323364258,125.7993263244629,0.011233235021419893,0
2021-06-23,130.32431030273438,130.9286665216875,129.8661757752273,130.39255006678223,60214200,79.70755383697127,-0.0020900072463243546,127.29869384765625,125.78953842163087,0.011479705599757433,0
2021-06-24,130.04164123535156,131.24058178501798,129.57374966230876,131.0553765632134,68711000,74.99998698967657,-0.002168966532231753,128.01026077270507,125.82080612182617,0.01086852304565508,0
2021-06-25,129.74920654296875,130.50951172104854,129.45677804212312,130.09037560621056,70783700,73.51587868885939,-0.002248777311673278,128.57171630859375,125.79815414428711,0.011027911066292449,1
2021-06-28,131.3770294189453,131.83516389556277,129.9831416645566,130.04162438522602,62111300,74.8761529832746,0.012545917769735793,128.99085540771483,125.81467605590821,0.009076042769054514,1
2021-06-29,132.887939453125,133.04390333984907,130.95793469390316,131.39657011097157,64556100,76.55887981815346,0.011500564755209775,129.64296493530273,125.84818099975585,0.008706133991311647,1
2021-06-30,133.50204467773438,133.94068011687085,132.439553660315,132.7319822442512,63261400,82.0436230456244,0.004621226178512572,130.3067771911621,125.92763809204102,0.008698800051752345,1
2021-07-01,133.80418395996094,133.86266668828733,132.33229922059724,133.15110203776288,52485800,80.99988797622942,0.002263180934463538,130.84094161987304,126.00554733276367,0.008320603886601635,1
2021-07-02,136.42626953125,136.46525305919846,134.27206149217562,134.41826831389758,78852600,80.46259743499974,0.019596439316678538,131.76695709228517,126.16625930786132,0.007978368000886313,1
2021-07-06,138.4342498779297,139.53570925876045,136.53348691022637,136.53348691022637,108181800,86.88902871967912,0.01471842888894459,132.71441345214845,126.32081100463867,0.00804056040564152,1
2021-07-07,140.91989135742188,141.23180423568894,139.0581116318865,139.91588320227137,104911600,88.3102391925826,0.01795539385436773,133.74667663574218,126.51728988647461,0.008596713124170412,0
2021-07-08,139.62347412109375,140.42276298269945,137.11835448019005,138.0053823208354,105575500,80.9291825095057,-0.009199675246980954,134.6765930175781,126.69426315307618,0.009714796095179423,1
2021-07-09,141.44625854492188,141.97261806281588,139.04836216143113,139.1458433075578,99890800,88.45139482646482,0.013054999779243737,135.81705474853516,126.92345687866211,0.009309964653971697,0
2021-07-12,140.85165405273438,142.62570970674338,140.364278087154,142.51848639937432,76299700,84.23110979929162,-0.004203748464641555,136.92729949951172,127.14270462036133,0.009577001434260591,1
2021-07-13,141.962890625,143.73694652851253,140.00364432229037,140.39353920017592,100827100,83.7383614434256,0.007889410882243375,137.9858856201172,127.42348983764649,0.00945930414100656,1
2021-07-14,145.38424682617188,145.79365573228569,143.95136027537654,144.36076918149035,127050800,87.66455402500976,0.024100355988168065,139.2355163574219,127.75168380737304,0.01075455147569775,0
2021-07-15,144.7311553955078,146.21278242197317,143.37625087333885,145.47197634550716,106820300,86.06982174383506,-0.0044921746676235275,140.35842742919922,128.15809265136718,0.011532340911366321,0
2021-07-16,142.6939239501953,145.97883295333372,142.19680585690423,144.71166743629377,93251400,79.2768790838959,-0.014075970303320973,141.24740142822264,128.51889190673828,0.013458549763276248,0
2021-07-19,138.85342407226562,140.43253247911716,138.09311867670348,140.12060468938105,121434600,65.37082431685468,-0.026914249546253544,141.49011688232423,128.7709634399414,0.016200339160304045,1
2021-07-20,142.45999145507812,143.38601770583355,139.35054523026795,139.83792120496685,96350000,68.11808348284582,0.02597391750984457,141.89269104003907,129.0817141723633,0.017527781539639943,0
2021-07-21,141.72894287109375,142.4405225803077,140.97839449756518,141.8556653977963,74993500,65.50332806930574,-0.005131606260238342,141.97359619140624,129.44334747314454,0.016847597651523855,1
2021-07-22,143.09359741210938,144.4582442706814,142.12858757198936,142.2553100922622,77338200,66.83157504178926,0.009628622872441817,142.32060852050782,129.85059921264647,0.016669451205902866,1
2021-07-23,144.80911254882812,144.96507639303513,143.2105203295334,143.82461867014172,71447400,65.70489621317893,0.011988762374727902,142.65689392089843,130.3533757019043,0.016598283838687385,1
2021-07-26,145.22825622558594,146.0470440562457,143.97081824593766,144.5264338354404,72434100,63.53398908166863,0.002894456497801512,143.09455413818358,130.82164596557618,0.0164318124335838,0
2021-07-27,143.0643310546875,145.44272791296905,141.87513262554674,145.35498894389306,104818600,54.32729256781389,-0.014900166311555552,143.20469818115234,131.19828994750978,0.01726620960184432,0
2021-07-28,141.3195343017578,143.25929604709813,138.94113715127986,141.15382825419624,118931200,53.361669593241395,-0.01219588936016991,142.79822692871093,131.56304244995118,0.015581771020511004,1
2021-07-29,141.962890625,142.84991857675627,140.92965581242072,141.03687913486968,56699500,51.07421193365763,0.004552493938088098,142.52140045166016,131.96834487915038,0.01572943527715247,1
2021-07-30,142.17730712890625,142.63544169374407,140.47149137109437,140.73467853831747,70440600,52.800655048580616,0.0015103700901148986,142.46973876953126,132.3810548400879,0.015141047447503723,0
2021-08-02,141.84591674804688,143.2398049839172,141.58272954059322,142.66470486730785,62880000,49.74445337824233,-0.002330824711421209,142.76898803710938,132.7360595703125,0.012002933340038886,1
2021-08-03,143.63938903808594,144.30221295295453,141.5144229243313,142.12852116051062,64786600,45.89621148447823,0.012643806259327928,142.88692779541014,133.16358489990233,0.009560986302985715,0
2021-08-04,143.23977661132812,144.05856456840556,142.5866946784069,143.55170433223327,56368300,46.45004994097884,-0.0027820532336840786,143.0380111694336,133.55056076049806,0.009425126532854095,1
2021-08-05,143.34701538085938,144.107320690727,142.47948676454712,143.26903344221475,46397700,51.71184690366926,0.0007486661321891575,143.0633529663086,133.9435806274414,0.008938150236434147,0
2021-08-06,142.66366577148438,143.61059289976055,142.16580285802874,142.86867690985883,54126800,61.96797650383327,-0.004767100365217991,142.84880828857422,134.32390838623047,0.00800743006030618,0
2021-08-09,142.61485290527344,143.21034301067533,142.05841963396023,142.72223685529076,48908700,50.62642502589273,-0.0003421534554504113,142.58746795654298,134.7338671875,0.007876083094654315,0
2021-08-10,142.13653564453125,144.196344465899,141.84366893661831,142.9565505100319,69023100,51.68315459162456,-0.0033539091546088695,142.49468841552735,135.1473210144043,0.006458810722816428,1
2021-08-11,142.3903350830078,143.2298783064216,142.06818321748432,142.57581781429272,48493500,46.80252362604047,0.0017856030986380667,142.60176849365234,135.57228469848633,0.005033329508468993,1
2021-08-12,145.34825134277344,145.50444888855472,142.37080079552103,142.7124810649403,72282600,52.20244573517294,0.020773293763521883,142.9403045654297,136.04120025634765,0.008080405616407231,1
2021-08-13,145.5532684326172,145.88517705910473,144.7430103885552,145.42635605950554,59375000,51.35135478075061,0.0014105232636081322,143.27790069580078,136.54384887695312,0.008081672940792742,1
2021-08-16,147.52517700195312,147.59351900321374,142.9857964116818,145.0065478391044,103296000,68.84853142560934,0.013547676328881764,143.8458267211914,137.04012222290038,0.008597017017420596,0
2021-08-17,146.6173095703125,148.07185618392833,145.54347021491796,146.65635150331968,92229700,74.08851546835214,-0.006153983002024188,144.14361877441405,137.51804275512694,0.008543800382260065,0
2021-08-18,142.87844848632812,147.13473517673972,142.67343732669485,146.2366215497856,86326000,53.24850681947133,-0.025500816342502564,144.10748596191405,137.90481063842773,0.012214375960831882,1
2021-08-19,143.21034240722656,144.4794213850425,141.0626783117476,141.5800696426097,86960300,53.63502718444726,0.0023229110087250593,144.09381866455078,138.29061340332032,0.012237871883282635,1
2021-08-20,144.66490173339844,144.9675251601663,143.28843882859866,143.9327425154178,60549600,59.19276620433722,0.010156803633886602,144.2939422607422,138.725391998291,0.012502810046417857,1
2021-08-23,146.14877319335938,146.61735100093347,144.37205937525184,144.78206681885666,60131800,58.351793562331586,0.010257301129582563,144.64733428955077,139.16567443847657,0.012778866367207875,0
2021-08-24,146.06088256835938,147.27139120779157,145.60206158624177,145.89492826143862,48606400,59.58822553209144,-0.0006013777815550014,145.0397689819336,139.54317932128907,0.012667334996597604,0
2021-08-25,144.83084106445312,146.7442235104866,144.28416462153382,146.24634576040117,58991300,54.685536530648434,-0.008421430038467514,145.28381958007813,139.9124592590332,0.01315979274758189,0
2021-08-26,144.03033447265625,145.57275146160703,144.00104929973693,144.82107882892396,48597200,54.283888568963306,-0.005527183201543551,145.15202789306642,140.2557875061035,0.011460326054064432,1
