date,close,high,low,open,volume
2026-06-03,16.059999465942383,16.6299991607666,15.9399995803833,15.970000267028809,0
2026-06-04,15.399999618530272,16.799999237060547,15.18000030517578,16.329999923706055,0
2026-06-05,21.51000022888184,21.56999969482422,15.5600004196167,15.869999885559082,0
2026-06-08,18.920000076293945,20.350000381469727,17.940000534057617,20.290000915527344,0
2026-06-09,19.8700008392334,23.34000015258789,17.520000457763672,18.190000534057617,0
2026-06-10,22.21999931335449,22.65999984741211,20.059999465942383,20.100000381469727,0
2026-06-11,19.440000534057617,22.59000015258789,19.36000061035156,21.25,0
2026-06-12,17.68000030517578,19.850000381469727,17.59000015258789,19.51000022888184,0
2026-06-15,16.200000762939453,16.850000381469727,15.979999542236328,16.780000686645508,0
2026-06-16,16.40999984741211,16.440000534057617,15.770000457763672,16.200000762939453,0
2026-06-17,18.440000534057617,18.84000015258789,16.020000457763672,16.079999923706055,0
2026-06-18,16.399999618530273,17.600000381469727,16.350000381469727,17.229999542236328,0
2026-06-22,17.280000686645508,17.920000076293945,16.489999771118164,17.479999542236328,0
2026-06-23,19.489999771118164,20.540000915527344,18.61000061035156,19.670000076293945,0
2026-06-24,18.6299991607666,20.34000015258789,18.040000915527344,19.1299991607666,0
2026-06-25,18.88999938964844,19.950000762939453,17.719999313354492,18.11000061035156,0
2026-06-26,18.40999984741211,20.71999931335449,18.200000762939453,19.700000762939453,0
2026-06-29,17.649999618530273,19.450000762939453,17.489999771118164,18.600000381469727,0
