ID_Tweet,Fecha_UTC,Contenido_Texto,Retweets,Favoritos
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mj2kurpiag2t,2026-04-09T10:08:50.000Z,#NowPlaying 🕗 8:08 pm 🎵 I'm Sorry 🧑‍🎤 Wishlist 🌱 Triple J Unearthed 🎧 Apple Music / YouTube Music,0,0
at://did:plc:siessfo5zfyfwqzwnn7pvdqa/app.bsky.feed.post/3mj2jfudekc2b,2026-04-09T09:43:01.653Z,I was looking at some non apple devices that look like this for dictation. They cost around $30,0,1
at://did:plc:zmzyaoow3wgznrpytq6wrhax/app.bsky.feed.post/3mj2v2py5dk23,2026-04-09T13:11:32.894Z,Check out my music on Apple Music. I have new songs almost ready to release and I am working on funding a new production computer to finish the album. #DnB,0,0
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mj2qaj25dt2h,2026-04-09T11:44:12.000Z,#NowPlaying 🕤 9:44 pm 🎵 All I Need 🧑‍🎤 Radiohead 💿 In Rainbows 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0
at://did:plc:jk3lptx7cu43nofw4tyh7t3b/app.bsky.feed.post/3mj2qec5j3c2x,2026-04-09T11:47:25.207Z,finally acquired the apple tree i’ve always dreamed of and she even has lil buds already i CRY,0,8
at://did:plc:66ectx3gi4ffi3gtbnxrxvlh/app.bsky.feed.post/3mj2toweghc2z,2026-04-09T12:47:03.194Z,"Apple, I would kill for a tiny shuffle with a little GPS chip for tracking runs",1,28
at://did:plc:zsbwipbsh6jbw6xtb54qjscg/app.bsky.feed.post/3mj2yu6mhfk2r,2026-04-09T14:19:28.326Z,"Right, my understanding is that app developers push notifications to Apple cloud, which has a complicated/hopefully battery optimized way to batch those up and serve them to users. I assumed, though, that the notification payloads were encrypted up to the point of reaching the phone.",0,0
at://did:plc:quazba4ytpgeracip5bctmna/app.bsky.feed.post/3mj3rsnq5722g,2026-04-09T21:46:00.613Z,WELP. The Apple Store in Towson is closing.,0,5
at://did:plc:ixeyjciq6htgbiscwy5jwkoo/app.bsky.feed.post/3mj3mca3dos2w,2026-04-09T20:07:20.720Z,Future Apple Product,0,9
at://did:plc:oypvxgy6pbrcgqj3ggb4lnhl/app.bsky.feed.post/3mj3asvqdh226,2026-04-09T16:41:55.396Z,🍎 Apple: podcasts.apple.com/ca/podcast/h... 🟢 Spotify: open.spotify.com/episode/4VeO... ▶️ YouTube: youtu.be/k-eb_ULaFlw 🎧 Listen: www.buzzsprout.com/2405788/epis... 📖 Read: helioxpodcast.substack.com/publish/post... 📻 Available for Broadcast on PRX exchange.prx.org/p/613716,0,0
at://did:plc:omxgnlupkrkldix2hqpr56i2/app.bsky.feed.post/3mj3ct5nnb22e,2026-04-09T17:17:51.179Z,thank goodness it was an apple not a durian or a jackfruit that fell on him otherwise there wouldn't have a soul left in him to ponder about things 🤪,0,2
at://did:plc:pzskket7sgykvdh3ezmg7olg/app.bsky.feed.post/3mj3v35j7es2r,2026-04-09T22:44:26.824Z,Why can't an apple have a little swag?,1,2
at://did:plc:nj26scdpsl7h3jhtxcp5rmbs/app.bsky.feed.post/3mj3pqs3zbs2m,2026-04-09T21:09:10.604Z,"I use the Apple Books app. And if you have a local library card, Libby is great. Gave up (reluctantly) my Kindle when replacing my early-generation one was too expensive and invasive from Amazon.",0,3
at://did:plc:dbeoh5dvdn5afpukjmbtht7q/app.bsky.feed.post/3mj33nnwgnk2o,2026-04-09T15:09:30.726Z,"There was an odd sort of moment when Ozzy passed away Apple Music sent me a message ""People that enjoy Ozzy, also enjoy Wolfgang Vann "" We saw approximately 20% uptick in downloads So I have been practicing ""Dreamer"" For this summers live performances. #Peace",0,0
at://did:plc:yg3wz34uifihbhfjop4sen6z/app.bsky.feed.post/3mj25vugnyk24,2026-04-09T06:17:13.726Z,"Big days on Teapot Farm in rural Fiordland. Deer shed to dear shed conversion is almost at the glazing stage, the herbs are finally playing nice with the harakeke and our only mature apple tree has produced enough for a batch of cider on her off year.",0,0
at://did:plc:e6klpnw25ln66hj242e3vkkn/app.bsky.feed.post/3mj34g52fls2p,2026-04-09T15:23:11.891Z,I have read both! Love Murderbot Diaries and I did enjoy Apple TVs interpretation.,0,3
at://did:plc:hhr5rwkrx66edtfwuaqwihkv/app.bsky.feed.post/3mj3sevsupk2l,2026-04-09T21:56:13.071Z,oh ok cuz pen pineapple apple pen,1,2
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mj3yjnphvo2h,2026-04-09T23:45:34.000Z,#NowPlaying 🕤 9:45 am 🎵 Larmes de feu 🧑‍🎤 viragezero 🎧 Apple Music / YouTube Music,0,0
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mj2mkfziwj2r,2026-04-09T10:37:50.000Z,#NowPlaying 🕣 8:37 pm 🎵 Levitate 🧑‍🎤 Sidney Phillips 🌱 Triple J Unearthed 🎧 Apple Music / YouTube Music,0,0
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mj2re7cem62m,2026-04-09T12:04:19.000Z,#NowPlaying 🕙 10:04 pm 🎵 Beef FloMix 🧑‍🎤 Flo Milli 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0
