ID_Tweet,Fecha_UTC,Contenido_Texto,Retweets,Favoritos
at://did:plc:xqlx3bistxlyo7zshaoopjbx/app.bsky.feed.post/3kgkx6bsuad2a,2023-12-15T07:23:56.151Z,"Apple loves working on sci-fi shows. I hope they continue to make more, there’s so many to choose, right? Lol",0,1
at://did:plc:53pxyzwrw4zx5ft67czyyjyy/app.bsky.feed.post/3kgmn7x45552f,2023-12-15T23:31:14.757Z,"As the holiday season approaches, there’s no better time to support the work the people who labor so hard to feed us. Make a donation and help fund change all year long. ufw.org/holidays2023_n",24,37
at://did:plc:kxqdedao6fggiu3hcjcxvczj/app.bsky.feed.post/3kglyolwufl2a,2023-12-15T17:23:36.807Z,"I totally believe it, I bet with some apple juice it would taste like an avant garde mulled cider. Or I guess you could just add actual cider. Dr. Pepper is already pretty brown.",0,0
at://did:plc:55djenzznjlai6f2qzqpjflg/app.bsky.feed.post/3kgkdsjhvzg2o,2023-12-15T01:37:20.679Z,"The Voice Memo app on the Apple Watch is great for recording things. Start it going, turn on theatre mode, back to watch face. 😉",0,1
at://did:plc:v66kmiyossc5a5yawb2jbvsk/app.bsky.feed.post/3kgl5dhfo7y2q,2023-12-15T09:14:12.151Z,"As in UK, this was supposed to be panacea for ""immigrant problem"", Meloni patting Albanians on the head and offering help with their European ambitions - Court deciding to halt pending consideration has overturned apple cart. Great cartoon on ""Nobody expects"" Monte Python lines yesterday (Makkox).",0,0
at://did:plc:rakq3bkj6bbmx2t64og3l7yz/app.bsky.feed.post/3kgleusfexi2k,2023-12-15T11:29:11.240Z,"My Wordle starting word is ""CIDER"". (""APPLE"" is a waste of a letter, obviously.)",0,6
at://did:plc:obanw4mj4yb54lypgunpenvf/app.bsky.feed.post/3kgmcvzkngw24,2023-12-15T20:26:43.753Z,I wanna go to the big apple and draw the sights into my sketchbook.,0,8
at://did:plc:ad6klda4yfjtz22gtkdac7u5/app.bsky.feed.post/3kgkq7aymp62l,2023-12-15T05:19:09.979Z,"I have uncovered a deep compromise of Apple involving Trojan slack clients with an Embedded ai trained to gaslight anyone who suspects its existence. Once you’re aware & expecting it, it’s obvious.",0,0
at://did:plc:ud26wflhg3xnthaeis2md2sv/app.bsky.feed.post/3kgmddtufcu2v,2023-12-15T20:34:26.706Z,"A Charlie Brown Christmas will be free this weekend 12/16 and 12/17 on Apple TV Plus, you do have to sign in etc. The other specials like ""I Want a Dog for Christmas, Charlie Brown"" are still behind the pay wall. #Peanuts",0,1
at://did:plc:5i72ftkywozug5cxl2w5xzfq/app.bsky.feed.post/3kgm4ouexo32f,2023-12-15T18:35:20.758Z,They boutta get a lobotomy with my Apple Pencil 🔥,0,2
